Class	Continent1	Continent2	Country1	Country2	Country3	Family	funfact	Genus	git_url	HEIGHT	HEIGHT_IN_INCH	Infraclass	Kingdom	LENGTH	Life Span	name	Order	Phylum	Population size	POPULATION STATUS	Population Trend	SPECIES	SPEED_IN_MPH	Subclass	Subfamily	Subgenus	Suborder	Superorder	TOP SPEED	Tribe	url	WEIGHT	WEIGHT_IN_OZ	WEIGHT_IN_POUND	WINGSPAN
Aves						Laridae	"Hatching out, chicks of terns usually have 2 colors - brown and gray â€“ while they occasionally have different colors, even coming from one family."	Sterna	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Arctic-Tern.jpg	100-125 cm	12.99-14.17 inches	Neognathae	Animalia	33-36 cm	20 yrs	Arctic Tern	Charadriiformes	Chordata	2 Mln	Least Concern (LC)	Decreasing	Sterna paradisaea	24.85 miles/hr	Neornithes	Alcedininae		Alcedini	Neoaves	40 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/arctic-tern-18.jpg	86-127 g	3.03-4.48 oz	0.19-0.28 pounds	76â€“85 cm
Aves						Laridae	"Tern behavior includes an event known as â€˜dreadâ€™ which is usually early in the breeding season, when all or most of the terns suddenly fly up from the ground to scoop low over the colony site or the sea, to deter predators or apparently for no reason."	Sterna	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Common-Tern.jpg	60-90 cm	12.2-13.78 inches	Neognathae	Animalia	31-35 cm	9-29 yrs	Common Tern	Charadriiformes	Chordata	"1,6-3,6 Mln"	Least Concern (LC)	Increasing	Sterna hirundo	33.55 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	54 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/common-tern-sterna-hirundo-quiberon-brittany-france.jpg	110-141 g	3.88-4.97 oz	0.24-0.31 pounds	77-98 cm
Aves						Laridae	"The call of the least tern is a high-pitched â€œzeep"", ""zreep,â€ or â€œkit.â€"	Sternula	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Least-Tern.jpg	46-71 cm	8.66-9.45 inches	Neognathae	Animalia	22-24 cm	15-20 yrs	Least Tern	Charadriiformes	Chordata	"6,50,000"	Least Concern (LC)	Decreasing	Sternula antillarum	40.39 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	65 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/least-tern.jpg	39-52 g	1.38-1.83 oz	0.09-0.11 pounds	48-53 cm
Aves						Laridae	"The genus name â€˜Sternaâ€™ comes from the Old English ""stearn"", ""tern"", The specific ""dougallii is after the Scottish collector and physician Dr Peter McDougall (1777â€“1814)."	Sterna	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Roseate-Tern.jpg	50-60 cm	12.99-14.17 inches	Neognathae	Animalia	33-36 cm	8-25.8 yrs	Roseate Tern	Charadriiformes	Chordata	70-82 Thou	Least Concern (LC)	Increasing	Sterna dougallii	64.62 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	104 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/roseate-tern-palometa-v.jpg	90-140 g	3.17-4.94 oz	0.2-0.31 pounds	67-76 cm
Aves						Laridae	"The red beak, red legs and characteristic white moustache of an Inca tern do not develop until they reach 1-2 years old."	Larosterna	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Inca-Tern.jpg	75-105 cm	15.35-16.54 inches	Neognathae	Animalia	39-42 cm	14-20 yrs	Inca Tern	Charadriiformes	Chordata	"above 150,00"	Near Threatened (NT)	Decreasing	Larosterna inca	34.8 miles/hr	Neornithes	Halcyoninae	Zanda	Alcedini	Neoaves	56 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/inca-tern-6.jpg	180-210 g	6.35-7.41 oz	0.4-0.46 pounds	2.5-3.4 m
Aves						Laridae	"The Sooty tern together with the Gray-backed tern are known collectively as â€œmanutaraâ€. Manutara played an important part in the tangata manu or ""birdman"" ritual."	Onychoprion	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Sooty-Tern.jpg	62-79 cm	12.99-14.17 inches	Neognathae	Animalia	33-36 cm	32 yrs	Sooty Tern	Charadriiformes	Chordata	21-22 Mln	Least Concern (LC)	Decreasing	Onychoprion fuscatus	24.85 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	40 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/atlantic-sooty-tern-sterna-fuscata.jpg	150-240 g	5.29-8.47 oz	0.33-0.53 pounds	82-94 cm
Aves						Laridae	White terns make a repeated guttural â€œheech-heechâ€. At the nest site they are usually silent.	Gygis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/White-Tern.jpg	60-120 cm	11.02-12.99 inches	Neognathae	Animalia	28-33 cm	16-18 yrs	White Tern	Charadriiformes	Chordata	Unknown	Least Concern (LC)	Stable	Gygis alba	49.71 miles/hr	Neornithes	Aegypiinae		Alcedini	Neoaves	80 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/journey-to-midway-island-22.jpg	92-139 g	3.25-4.9 oz	0.2-0.31 pounds	70-87 cm
Aves						Maluridae	" Like other species of fairywrens, Splendid fairywrens may use a 'rodent-run' display to distract predators from nests with chicks. While doing this, the head, neck, and tail of the bird are lowered, the wings are held out and the feathers are fluffed as the bird runs rapidly and voices a continuous alarm call."	Malurus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Splendid-Fairy-Wren.jpg	50-60 cm	5.51 inches	Neognathae	Animalia	14 cm	5-6 yrs	Splendid Fairy-Wren	Passeriformes	Chordata	Unknown	Least Concern (LC)	Stable	Malurus splendens	39.77 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	64 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/splendid-fairy-wren.jpg	9 g	0.32 oz	0.02 pounds	57-65 cm
Aves						Maluridae	 Superb fairy-wrens always forage in groups and this is very helpful; this way insects that were disturbed by one bird may be caught by another.	Malurus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Superb-Fairy-Wren.jpg	60 cm	5.51-6.3 inches	Neognathae	Animalia	14-16 cm	5-6 yrs	Superb Fairy-Wren	Passeriformes	Chordata	Unknown	Least Concern (LC)	Stable	Malurus cyaneus	34.18 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	55 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/superb-fairy-wren-malurus-cyaneus-30.jpg	8-13 g	0.28-0.46 oz	0.02-0.03 pounds	90-127 cm
Aves						Meropidae	"The Green bee-eater has a distinguishing predator-avoidance behavior, in that if a potential predator looks at the birdâ€™s nest, the Green bee-eater will not enter it until the predator looks away. This remarkable behavior shows that the bird is aware of what the predator is looking at, but also suggests awareness of a predatorâ€™s mental state. This â€˜theory of mindâ€™ awareness is typically only part of human behavior and several other primate species."	Merops	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Green-Bee-Eater.jpg	150-190 cm	6.3-7.09 inches	Neognathae	Animalia	16-18 cm	12-18 yrs	Green Bee-Eater	Coraciiformes	Chordata	Unknown	Least Concern (LC)	Increasing	Merops orientalis	26.1 miles/hr	Neornithes	Cerylinae		Alcedini	Neoaves	42 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/raindrops-keep-falling-on-my-head.jpg	15-20 g	0.53-0.71 oz	0.03-0.04 pounds	29-30 cm
Aves						Mimidae	"The Gray catbirdâ€™s syrinx (being a double instrument located where the trachea separates into two bronchi) is unusual in that both sides can operate independently, meaning that they are able to sing using two voices at the same time."	Dumetella	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Gray-Catbird.jpg	115-138 cm	8.07-9.45 inches	Neognathae	Animalia	20.5-24 cm	10 yrs	Gray Catbird	Passeriformes	Chordata	"5,00,000"	Least Concern (LC)	Stable	Dumetella carolinensis	49.71 miles/hr	Neornithes	Cerylinae		Alcedini	Neoaves	80 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/gray-catbird.jpg	23-56.5 g	0.81-1.99 oz	0.05-0.12 pounds	22-30 cm
Aves						Numididae	" Helmeted guineafowl have been widely introduced into the West Indies, Brazil, Australia, and Europe."	Numida	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Helmeted-Guineafowl.jpg	40-72 cm	8.66-11.81 inches	Neognathae	Animalia	22-30 cm	12-15 yrs	Helmeted Guineafowl	Galliformes	Chordata	over 1 mln	Least Concern (LC)	Stable	Numida meleagris	21.75 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	35 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/hOGsJbPl6DYN9OK9tBP8.jpg	1-1.6 kg	35.27-56.44 oz	2.2-3.53 pounds	25-28 cm
Aves						Odontophoridae	"A group of bobwhites is known as a ""covey"", ""bevy"", and ""name dropping"" of bobwhites."	Colinus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Northern-Bobwhite.jpg	50-60 cm	9.45-11.02 inches	Neognathae	Animalia	24-28 cm	1-6 yrs	Northern Bobwhite	Galliformes	Chordata	5.8 Mln	Near Threatened (NT)	Decreasing	Colinus virginianus	62.14 miles/hr	Neornithes	Buteoninae	Licmetis	Alcedini	Neoaves	100 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/northern-bobwhite-quail.jpg	129-173 g	4.55-6.1 oz	0.28-0.38 pounds	33-38 cm
Aves						Odontophoridae	"Gambelâ€™s quail are excellent and fast runners. These birds rarely fly, being slow in flight. For this reason, they mainly remain on the ground, running if necessary."	Callipepla	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Gambel's-Quail.jpg	62-79 cm	11.02 inches	Neognathae	Animalia	28 cm	1.5-2 yrs	Gambel's Quail	Galliformes	Chordata	Unknown	Least Concern (LC)	Stable	Callipepla gambelii	39.77 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	64 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/Qme4eXXghgwNZuAclqOv.jpg	150-200 g	5.29-7.05 oz	0.33-0.44 pounds	36-41 cm
Aves						Opisthocomidae	 The hoatzin is the only member in its genus Opisthocomus; the word 'opisthocomus' comes from Ancient Greek and means 'wearing long hair behind' which refers to the bird's large crest.	Opisthocomus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Hoatzin.jpg	60 cm	24.02-25.98 inches	Neognathae	Animalia	61-66 cm	15-30 yrs	Hoatzin	Opisthocomiformes	Chordata	Unknown	Least Concern (LC)	Decreasing	Opisthocomus hoazin	34.8 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	56 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/L4LaVn8XpFgww3ZaRFsp.jpg	700-900 g	24.69-31.75 oz	1.54-1.98 pounds	70-80 cm
Aves						Oreoicidae	Crested bellbirds are also called 'Dick-Dick-the Devil' because of their call.	Oreoica	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Crested-Bellbird.jpg	50-60 cm	7.48-9.06 inches	Neognathae	Animalia	19-23 cm	1-6 yrs	Crested Bellbird	Passeriformes	Chordata	5.8 Mln	Least Concern (LC)	Decreasing	Oreoica gutturalis	62.14 miles/hr	Neornithes	Buteoninae	Licmetis	Alcedini	Neoaves	100 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/crested-bellbird.jpg	63 g	2.22 oz	0.14 pounds	29-36 cm
Aves						Otididae	"A Great bustard in flight often is named â€œflying fortressâ€ because of being the worldâ€™s heaviest flying bird. Its flight is majestic and powerful, the bird beating its wings slowly and regularly."	Otis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Great-Bustard.jpg	75-105 cm	35.43-45.28 inches	Neognathae	Animalia	90-115 cm	28 yrs	Great Bustard	Otidiformes	Chordata	44-57 Thou	Vulnerable (VU)	Decreasing	Otis tarda	49.71 miles/hr	Neornithes	Anserinae	Zanda	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/great-bustard-hortobagy-hungary-cs4e3968.jpg	3-18 kg	105.82-634.93 oz	6.61-39.68 pounds	20 cm
Aves						Otididae	"Unlike other birds, Kori bustards lack a preen gland, instead producing a powder down, allowing them to keep clean. In addition, the birds often sunbathe as well as dust bathe."	Ardeotis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Kori-Bustard.jpg	60-120 cm	31.5-59.06 inches	Neognathae	Animalia	80-150 cm	27 yrs	Kori Bustard	Otidiformes	Chordata	Unknown	Near Threatened (NT)	Decreasing	Ardeotis kori	49.71 miles/hr	Neornithes	Aegypiinae		Alcedini	Neoaves	80 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/kori-bustard-ndutu-tanzania-0070.jpg	4.8-18 kg	169.32-634.93 oz	10.58-39.68 pounds	2.3-2.6 m
Aves						Paradisaeidae	"At the right time of year, it is not difficult to observe male birds-of-paradise enact their magical courtship display because they return to the same trees to do it. Dozens of males may arrive at one tree, and some of them use the same trees generation after generation."	Paradisaea	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Greater-Bird-of-Paradise.jpg	60-120 cm	13.78-16.93 inches	Neognathae	Animalia	35-43 cm	5-30 yrs	Greater Bird-of-Paradise	Passeriformes	Chordata	Unknown	Least Concern (LC)	Decreasing	Paradisaea apoda	49.71 miles/hr	Neornithes	Aegypiinae		Alcedini	Neoaves	80 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/bird-park-kl.jpg	92-139 g	3.25-4.9 oz	0.2-0.31 pounds	70-87 cm
Aves						Paradisaeidae	Certain New Guinea tribes use bird-of-paradise plumes as currency.	Cicinnurus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/King-Bird-of-Paradise.jpg	100-125 cm	6.3-7.48 inches	Neognathae	Animalia	16-19 cm	5-30 yrs	King Bird-of-Paradise	Passeriformes	Chordata	Unknown	Least Concern (LC)	Stable	Cicinnurus regius	24.85 miles/hr	Neornithes	Alcedininae		Alcedini	Neoaves	40 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/king-bird-of-paradise-cicinnurus-regius.jpg	2.3-4.5 kg	81.13-158.73 oz	5.07-9.92 pounds	155-215 cm
Aves						Paradisaeidae	"The name ""Wilsonâ€™s"" is used because Napoleonâ€™s nephew used this name for an unknown bird that had been purchased by the British naturalist Edward Wilson. In doing this, he beat John Cassin by several months, who had wanted to name this species in honor of Wilson. In 1863, 13 years later, Heinrich Agathon Bernstein, the German zoologist discovered on Waigeo Island the home of the Wilson's bird-of-paradise."	Diphyllodes	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Wilson's-Bird-of-Paradise.jpg	150-190 cm	8.27 inches	Neognathae	Animalia	21 cm	5-30 yrs	Wilson's Bird-of-Paradise	Passeriformes	Chordata	Unknown	Near Threatened (NT)	Decreasing	Cicinnurus respublica	43.5 miles/hr	Neornithes	Alcedininae		Alcedini	Neoaves	70 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/OQhHdl32d9kKgDjxvOe1.jpg	52-67 g	1.83-2.36 oz	0.11-0.15 pounds	103 cm
Aves						Paridae	"A Black-capped chickadee often hides berries and seeds under leaves or in the crevices of bark, and is able to remember these locations for as long as a month."	Poecile	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Black-Capped-Chickadee.jpg	64-79 cm	4.72-5.91 inches	Neognathae	Animalia	12-15 cm	2-12.5 yrs	Black-Capped Chickadee	Passeriformes	Chordata	41 Mln	Least Concern (LC)	Increasing	Poecile atricapillus	12.43 miles/hr	Neornithes	Halcyoninae	Zanda	Alcedini	Neoaves	20 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/bailando.jpg	9-14 g	0.32-0.49 oz	0.02-0.03 pounds	16-21 cm
Aves						Pelecanidae	"â€˜Pelecaniformesâ€™ is the family that pelicans belong to, being distinguished from other birds because all 4 of their toes are webbed, known as â€˜totipalmateâ€™."	Pelecanus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Great-White-Pelican.jpg	80-90 cm	55.12-70.87 inches	Neognathae	Animalia	140-180 cm	51 yrs	Great White Pelican	Pelecaniformes	Chordata	265-295 Thou	Least Concern (LC)	Decreasing	Pelecanus onocrotalus	40.39 miles/hr	Neornithes	Aegypiinae		Alcedini	Neoaves	65 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/great-white-pelican-etosha-national-park-namibia.jpg	5.4-15 kg	190.48-529.11 oz	11.9-33.07 pounds	226-360 cm
Aves						Pelecanidae	"Brown pelicans, after bathing, use their beaks to spread oil from the uropygial gland over their feathers."	Pelecanus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Brown-Pelican.jpg	46-71 cm	41.73-53.94 inches	Neognathae	Animalia	106-137 cm	15-43 yrs	Brown Pelican	Pelecaniformes	Chordata	"6,50,000"	Least Concern (LC)	Increasing	Pelecanus occidentalis	40.39 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	65 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/dsc-0619.jpg	2.7-5.5 kg	95.24-194.01 oz	5.95-12.13 pounds	1.8-2.8 m
Aves						Pelecanidae	"Pelicans incubate eggs using their webbed feet, as they lack bare skin on their belly, known as a â€œbrood patchâ€."	Pelecanus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/American-White-Pelican.jpg	60-68 cm	51.18-70.87 inches	Neognathae	Animalia	130-180 cm	26 yrs	American White Pelican	Pelecaniformes	Chordata	"1,80,000"	Least Concern (LC)	Increasing	Pelecanus erythrorhynchos	31.07 miles/hr	Neornithes	Alcedininae		Alcedini	Neoaves	50 km/h		http://animalia.bio//uploads/animals/photos/full/1.25x1/american-white-pelican-pelecanus-erythrorhynchos.jpg	3.5-13.6 kg	123.46-479.73 oz	7.72-29.98 pounds	240-300 cm
Aves						Pelecanidae	"The Australian pelicans have an extremely light skeleton, which weighs only 10% out of the whole weight of their body and allows them to fly."	Pelecanus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Australian-Pelican.jpg	75-105 cm	62.99-74.8 inches	Neognathae	Animalia	1.6-1.9 m	15-25 yrs	Australian Pelican	Pelecaniformes	Chordata	Unknown	Least Concern (LC)	Stable	Pelecanus conspicillatus	34.8 miles/hr	Neornithes	Halcyoninae	Zanda	Alcedini	Neoaves	56 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/australian-pelican-pelicanus-conspicullatus.jpg	4.5-7.7 kg	158.73-271.61 oz	9.92-16.98 pounds	2.5-3.4 m
Aves						Pelecanidae	"The Dalmatian pelicans use their throat pouch not only to capture fish but also as a cooling mechanism. They open their beaks during hot weather, pulsating their pouch in order to speed up the rate of cooling by evaporation."	Pelecanus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Dalmatian-Pelican.jpg	45-58 cm	62.99-72.05 inches	Neognathae	Animalia	160-183 cm	30-54 yrs	Dalmatian Pelican	Pelecaniformes	Chordata	"10-13,9 Thou"	Vulnerable (VU)	Decreasing	Pelecanus crispus	40.39 miles/hr	Neornithes	Cerylinae	Zanda	Alcedini	Neoaves	65 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/spot-billed-pelican-3.jpg	7.3-15 kg	257.5-529.11 oz	16.09-33.07 pounds	290-345 cm
Aves						Phalacrocoracidae	"â€˜Cormorantâ€™ comes from the Latin 'corvus marinus', meaning 'sea crow'."	Phalacrocorax	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Great-Cormorant.jpg	63 cm	27.56-40.16 inches	Neognathae	Animalia	70-102 cm	23 yrs	Great Cormorant	Suliformes	Chordata	1.4-2.1 Mln	Least Concern (LC)	Increasing	Phalacrocorax carbo	57.79 miles/hr	Neornithes	Halcyoninae	Zanda	Alcedini	Neoaves	93 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/great-cormorant-phalacrocorax-carbo-parc-du-rouge-clotre-brussels.jpg	2600-3700 g	91.71-130.51 oz	5.73-8.16 pounds	121-160 cm
Aves						Phalacrocoracidae	"Like other smallish cormorants, the Pelagic cormorant is sometimes called the Pelagic shag."	Phalacrocorax	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Pelagic-Cormorant.jpg	50-60 cm	25.2-35.04 inches	Neognathae	Animalia	64-89 cm	18 yrs	Pelagic Cormorant	Suliformes	Chordata	"4,00,000"	Least Concern (LC)	Decreasing	Phalacrocorax pelagicus	241.71 miles/hr	Neornithes	Buteoninae	Licmetis	Alcedini	Neoaves	389 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/pelagic-cormorant-6.jpg	1474-2438 g	51.99-86.0 oz	3.25-5.37 pounds	1-1.2 m
